,Fuel,Driven,Automatic,Owner,Location,Price,Brand,Years
2171,Diesel,42723.0,Manual,1,MH,1091000,Mahindra,3
2172,Petrol,24425.0,Manual,1,MH,480000,Hyundai,5
2173,Petrol,48348.0,Manual,2,MH,449000,Hyundai,8
2174,CNG,102230.0,Manual,1,MH,345000,Maruti,8
2175,Petrol,84808.0,Manual,1,MH,604000,Maruti,6
2176,Petrol,8017.0,Manual,1,MH,696000,Hyundai,3
2177,Diesel,46515.0,Manual,1,MH,802000,Maruti,5
2178,Petrol,28183.0,Manual,1,MH,300000,Maruti,5
2179,Petrol,12486.0,Manual,1,MH,679000,Hyundai,3
2180,Petrol,58154.0,Manual,2,MH,425000,Hyundai,7
2181,Petrol,21912.0,Automatic,1,MH,588000,Maruti,5
2182,Petrol,31016.0,Automatic,1,MH,363000,Renault,6
2183,Petrol,43857.0,Manual,1,MH,315000,Renault,5
2184,Diesel,92705.0,Automatic,1,MH,495000,Volkswagen,7
2185,Petrol,28921.0,Manual,1,MH,481000,Tata,3
2186,Petrol,82836.0,Manual,2,MH,306000,Maruti,7
2187,Petrol,21291.0,Automatic,2,MH,1315000,Jeep,5
2188,Petrol,6018.0,Manual,1,MH,893000,Honda,3
2189,Diesel,25158.0,Manual,1,MH,1897000,Mahindra,1
2190,Diesel,92356.0,Manual,2,MH,467000,Honda,7
2191,Diesel,48246.0,Manual,1,MH,680000,Honda,4
2192,Petrol,80151.0,Manual,1,MH,345000,Hyundai,8
2193,Petrol,54842.0,Manual,2,MH,635000,Ford,4
2194,Petrol,19251.0,Manual,1,MH,1045000,KIA,3
2195,Diesel,47236.0,Manual,1,MH,562000,Hyundai,7
2196,Petrol,54694.0,Manual,1,MH,415000,Maruti,8
2197,Petrol,9919.0,Manual,1,MH,310000,Renault,6
2198,Diesel,65841.0,Automatic,1,MH,1190000,Mahindra,6
2199,Petrol,55763.0,Manual,1,MH,254000,Renault,7
2200,Petrol,43181.0,Manual,1,MH,385000,Maruti,4
2201,Petrol,35298.0,Automatic,1,MH,415000,Maruti,5
2202,Petrol,11670.0,Manual,1,MH,360000,Renault,5
2203,Petrol,4168.0,Manual,1,MH,576000,Hyundai,4
2204,Petrol,44166.0,Manual,2,MH,305000,Maruti,8
2205,Diesel,44866.0,Manual,1,MH,585000,Maruti,7
2206,Petrol,41208.0,Manual,1,MH,479000,Honda,7
2207,Petrol,3903.0,Automatic,1,MH,475000,Renault,2
2208,Petrol,18828.0,Automatic,1,MH,450000,Maruti,5
2209,Diesel,43939.0,Manual,1,MH,1369000,Mahindra,3
2210,Petrol,42469.0,Automatic,1,MH,657000,Volkswagen,6
2211,Diesel,54140.0,Automatic,1,MH,1068000,Hyundai,6
2212,Diesel,49874.0,Manual,1,MH,946000,Tata,5
2213,Petrol,50280.0,Manual,1,MH,600000,Maruti,8
2214,CNG,70702.0,Manual,1,MH,382000,Maruti,7
2215,Petrol,50794.0,Manual,1,MH,600000,Maruti,5
2216,Petrol,64130.0,Manual,1,MH,470000,Hyundai,5
2217,Diesel,6895.0,Manual,1,MH,910000,Mahindra,2
2218,Petrol,25084.0,Manual,1,MH,1270000,MG,2
2219,Petrol,38886.0,Automatic,1,MH,1695000,Hyundai,2
2220,Petrol,17447.0,Automatic,2,MH,394000,Maruti,5
2221,Petrol,57803.0,Manual,1,MH,276000,Renault,6
2222,CNG,57605.0,Manual,1,MH,411000,Maruti,6
2223,Diesel,78925.0,Manual,1,MH,433000,Maruti,8
2224,Petrol,25839.0,Manual,1,MH,956000,Maruti,2
2225,Petrol,53231.0,Manual,1,MH,407000,Maruti,8
2226,Petrol,30373.0,Manual,1,MH,525000,Maruti,6
2227,CNG,60562.0,Manual,1,MH,310000,Maruti,4
2228,Petrol,74850.0,Manual,2,MH,361000,Maruti,8
2229,Petrol,17323.0,Manual,1,MH,535000,Hyundai,8
2230,Petrol,39808.0,Manual,1,MH,360000,Hyundai,8
2231,Petrol,32420.0,Manual,1,MH,465000,Hyundai,6
2232,Petrol,60216.0,Automatic,1,MH,420000,Honda,9
2233,Petrol,60192.0,Manual,1,MH,491000,Maruti,5
2234,Petrol,39913.0,Manual,1,MH,455000,Hyundai,6
2235,Petrol,31912.0,Manual,1,MH,321000,Maruti,7
2236,Petrol,92453.0,Manual,1,MH,591000,Maruti,7
2237,Petrol,24128.0,Manual,1,MH,466000,Honda,6
2238,Petrol,26933.0,Manual,1,MH,340000,Maruti,5
2239,Petrol,59847.0,Manual,1,MH,771000,Tata,3
2240,Petrol,37944.0,Automatic,1,MH,430000,Maruti,5
2241,Petrol,54365.0,Manual,1,MH,499000,Hyundai,7
2242,Petrol,13241.0,Automatic,1,MH,478000,Maruti,5
2243,Petrol,63510.0,Manual,1,MH,344000,Maruti,7
2244,Diesel,75094.0,Manual,1,MH,500000,Volkswagen,5
2245,Petrol,19383.0,Manual,1,MH,700000,Volkswagen,5
2246,Diesel,64411.0,Manual,1,MH,805000,Hyundai,6
2247,Petrol,46967.0,Manual,1,MH,380000,Honda,9
2248,Petrol,46534.0,Manual,1,MH,425000,Maruti,8
2249,Petrol,25666.0,Manual,1,KA,786000,Honda,5
2250,Petrol,61828.0,Automatic,2,MH,305000,Honda,10
2251,Petrol,4010.0,Automatic,1,MH,1235000,Skoda,1
2252,Petrol,23389.0,Automatic,1,MH,424000,Maruti,6
2253,Petrol,13539.0,Automatic,1,MH,1153000,Maruti,3
2254,Petrol,26179.0,Automatic,1,MH,740000,Honda,4
2255,Petrol,39324.0,Automatic,2,MH,430000,Nissan,5
2256,Petrol,55669.0,Manual,1,MH,916000,Hyundai,5
2257,Petrol,29999.0,Manual,1,MH,332000,Honda,7
2258,Petrol,73265.0,Manual,1,MH,536000,Honda,8
2259,Petrol,60956.0,Manual,1,MH,761000,Toyota,4
2260,Petrol,54439.0,Manual,1,MH,590000,Honda,7
2261,Petrol,58678.0,Manual,1,MH,265000,Honda,10
2262,Petrol,17029.0,Manual,1,MH,759000,Hyundai,2
2263,Diesel,59056.0,Manual,1,MH,688000,Maruti,6
2264,Diesel,70538.0,Manual,1,MH,529000,Toyota,7
2265,Petrol,58813.0,Manual,1,MH,725000,Honda,5
2266,Petrol,86572.0,Manual,1,MH,870000,Hyundai,6
2267,Diesel,62734.0,Automatic,2,MH,640000,Maruti,6
2268,Diesel,78785.0,Manual,2,MH,615000,Hyundai,7
2269,Diesel,61993.0,Manual,1,MH,692000,Maruti,6
2270,Petrol,50634.0,Automatic,1,MH,680000,Honda,8
2271,Petrol,19092.0,Manual,1,MH,715000,Honda,5
2272,Diesel,52581.0,Automatic,1,MH,805000,Honda,3
2273,Diesel,82634.0,Automatic,1,MH,730000,Maruti,5
2274,Diesel,100007.0,Manual,1,MH,831000,Hyundai,7
2275,Petrol,48916.0,Automatic,1,MH,972000,Hyundai,3
2276,Diesel,46629.0,Automatic,1,MH,730000,Honda,4
2277,Diesel,46402.0,Manual,1,MH,1017000,Honda,5
2278,Diesel,56229.0,Manual,1,MH,804000,Maruti,6
2279,Petrol,48064.0,Automatic,1,MH,1075000,Hyundai,3
2280,Diesel,119158.0,Manual,1,MH,810000,Maruti,5
2281,Petrol,86922.0,Manual,2,MH,285000,Hyundai,10
2282,Petrol,73521.0,Automatic,1,MH,932000,Toyota,7
2283,Diesel,84249.0,Manual,1,MH,818000,Maruti,5
2284,Diesel,58912.0,Automatic,1,MH,533000,Skoda,7
2285,Diesel,77112.0,Automatic,1,MH,565000,Hyundai,8
2286,Diesel,72627.0,Automatic,1,MH,720000,Maruti,5
2287,Petrol,53017.0,Manual,1,MH,266000,Hyundai,7
2288,Petrol,35320.0,Manual,1,MH,290000,Maruti,6
2289,Petrol,41029.0,Manual,1,MH,380000,Honda,10
2290,Petrol,71611.0,Manual,1,MH,290000,Toyota,9
2291,Petrol,46427.0,Manual,1,MH,282000,Maruti,6
2292,Diesel,80937.0,Manual,1,MH,470000,Renault,9
2293,Petrol,86467.0,Manual,1,MH,265000,Maruti,11
2294,Diesel,79173.0,Manual,1,MH,985000,Mahindra,7
2295,Petrol,37376.0,Manual,2,MH,260000,Honda,9
2296,Diesel,45232.0,Manual,2,MH,1171000,Mahindra,4
2297,Diesel,105246.0,Manual,1,MH,480000,Renault,8
2298,Diesel,102334.0,Manual,2,MH,562000,Mahindra,8
2299,Diesel,95135.0,Manual,1,MH,948000,Mahindra,6
2300,Diesel,70298.0,Automatic,1,MH,945000,Maruti,3
2301,Petrol,78529.0,Manual,2,MH,245000,Toyota,11
2302,CNG,86732.0,Manual,1,MH,420000,Maruti,6
2303,Diesel,97166.0,Automatic,2,MH,1610000,Toyota,6
2304,Diesel,62139.0,Manual,1,MH,1850000,Toyota,4
2305,Petrol,33539.0,Automatic,1,MH,529000,Maruti,7
2306,Petrol,41900.0,Automatic,1,MH,445000,Maruti,3
2307,Petrol,24644.0,Manual,1,MH,878000,Honda,4
2308,Petrol,19287.0,Manual,1,MH,530000,Hyundai,7
2309,Petrol,20003.0,Manual,1,MH,478000,Honda,5
2310,Petrol,10610.0,Manual,1,MH,530000,Hyundai,5
2311,Petrol,20604.0,Manual,2,MH,680000,Honda,4
2312,Petrol,37793.0,Manual,2,MH,380000,Honda,7
2313,Petrol,13701.0,Manual,1,MH,345000,Hyundai,10
2314,Petrol,26704.0,Automatic,1,MH,410000,Honda,9
2315,Petrol,32340.0,Manual,1,MH,440000,Maruti,7
2316,Petrol,42925.0,Manual,1,MH,679000,Toyota,4
2317,Petrol,34032.0,Manual,1,MH,405000,Mahindra,5
2318,Petrol,26140.0,Automatic,1,MH,404000,Maruti,7
2319,Petrol,15698.0,Manual,1,MH,623000,Maruti,5
2320,Petrol,30500.0,Manual,1,MH,521000,Maruti,3
2321,Petrol,48910.0,Manual,1,MH,280000,Hyundai,9
2322,Petrol,24428.0,Manual,1,MH,445000,Hyundai,7
2323,Petrol,35152.0,Manual,1,MH,310000,Hyundai,4
2324,Diesel,52710.0,Manual,1,MH,578000,Hyundai,5
2325,Petrol,16115.0,Manual,1,MH,472000,Hyundai,4
2326,Petrol,11784.0,Manual,1,MH,632000,Hyundai,4
2327,Petrol,91879.0,Manual,2,MH,445000,Maruti,7
2328,Petrol,24700.0,Manual,1,MH,384000,Maruti,5
2329,Diesel,75851.0,Manual,1,MH,517000,Hyundai,7
2330,Petrol,69971.0,Automatic,1,MH,303000,Datsun,4
2331,Petrol,27343.0,Manual,1,MH,826000,Hyundai,4
2332,Petrol,47734.0,Automatic,2,MH,395000,Hyundai,8
2333,Petrol,15919.0,Manual,1,MH,319000,Maruti,4
2334,Petrol,58539.0,Manual,3,MH,365000,Hyundai,9
2335,Petrol,57176.0,Manual,1,MH,230000,Hyundai,11
2336,Petrol,29658.0,Automatic,1,MH,981000,Skoda,7
2337,Petrol,69640.0,Automatic,1,MH,344000,Volkswagen,9
2338,Petrol,52205.0,Manual,1,MH,280000,Honda,10
2339,Diesel,52411.0,Manual,1,MH,1183000,Mahindra,3
2340,Petrol,24963.0,Manual,2,MH,279000,Hyundai,11
2341,Petrol,37773.0,Manual,1,MH,285000,Honda,10
2342,Petrol,76721.0,Manual,1,MH,270000,Volkswagen,11
2343,CNG,27148.0,Manual,1,MH,390000,Maruti,3
2344,Petrol,9764.0,Manual,1,MH,788000,Nissan,1
2345,Petrol,22336.0,Manual,1,MH,597000,Maruti,3
2346,Petrol,49939.0,Manual,1,MH,225000,Hyundai,11
2347,Petrol,16210.0,Manual,1,MH,535000,Maruti,6
2348,Petrol,33676.0,Manual,1,MH,465000,Honda,6
2349,Petrol,44458.0,Automatic,2,MH,330000,Maruti,7
2350,Petrol,13572.0,Manual,1,MH,916000,Hyundai,3
2351,Petrol,28667.0,Automatic,1,MH,926000,Tata,3
2352,Petrol,24130.0,Automatic,1,MH,766000,Renault,4
2353,Petrol,31757.0,Manual,3,MH,245000,Honda,10
2354,Petrol,28734.0,Manual,1,MH,210000,Datsun,6
2355,Diesel,77153.0,Manual,1,MH,460000,Hyundai,9
2356,Petrol,26183.0,Manual,2,MH,290000,Honda,8
2357,Petrol,19584.0,Manual,1,MH,284000,Renault,6
2358,Diesel,42370.0,Manual,1,MH,1703000,Toyota,5
2359,Petrol,24273.0,Manual,1,MH,376000,Maruti,6
2360,Petrol,38057.0,Manual,1,MH,330000,Skoda,8
2361,Petrol,41192.0,Manual,1,MH,286000,Renault,4
2362,Petrol,7839.0,Manual,2,MH,875000,Honda,2
2363,Petrol,8181.0,Manual,1,MH,285000,Hyundai,10
2364,Petrol,23069.0,Manual,1,MH,660000,Hyundai,5
2365,Petrol,75346.0,Manual,2,MH,320000,Hyundai,8
2366,Petrol,16707.0,Automatic,1,MH,855000,Volkswagen,4
2367,Petrol,30747.0,Automatic,1,GU,765000,Volkswagen,5
2368,Petrol,59088.0,Automatic,1,MH,357000,Maruti,6
2369,Petrol,73771.0,Automatic,1,MH,370000,Maruti,7
2370,Diesel,39266.0,Manual,1,MH,630000,Renault,6
2371,Diesel,85138.0,Manual,1,MH,390000,Mahindra,6
2372,Petrol,28634.0,Manual,1,MH,230000,Hyundai,8
2373,Diesel,70680.0,Manual,1,MH,711000,Toyota,10
2374,Petrol,35306.0,Manual,1,MH,570000,Renault,3
2375,Petrol,8913.0,Manual,1,MH,376000,Maruti,6
2376,Petrol,17568.0,Manual,1,MH,830000,Hyundai,5
2377,Petrol,35370.0,Manual,1,MH,320000,Datsun,6
2378,Petrol,64207.0,Automatic,2,MH,333000,Maruti,5
2379,Petrol,47220.0,Manual,1,MH,226000,Hyundai,9
2380,Petrol,28244.0,Manual,1,MH,316000,Maruti,7
2381,Petrol,15054.0,Manual,1,MH,444000,Hyundai,6
2382,Diesel,62031.0,Manual,1,MH,379000,Maruti,9
2383,Petrol,40049.0,Automatic,1,MH,341000,Maruti,7
2384,Petrol,14096.0,Automatic,1,MH,500000,Maruti,3
2385,Petrol,62549.0,Automatic,1,MH,468000,Hyundai,9
2386,Petrol,54676.0,Automatic,2,MH,260000,Hyundai,11
2387,Diesel,97238.0,Automatic,1,MH,646000,Maruti,5
2388,Diesel,63341.0,Manual,1,MH,475000,Maruti,6
2389,Petrol,29179.0,Manual,1,MH,451000,Maruti,5
2390,Petrol,16032.0,Manual,1,MH,539000,Hyundai,5
2391,Petrol,65716.0,Manual,1,MH,797000,Hyundai,5
2392,Diesel,60267.0,Manual,1,MH,820000,Maruti,5
2393,Diesel,23358.0,Manual,1,MH,950000,Maruti,4
2394,Petrol,19779.0,Manual,1,MH,481000,Tata,3
2395,Petrol,19615.0,Manual,1,MH,432000,Maruti,3
2396,Petrol,54454.0,Manual,2,MH,323000,Mahindra,6
2397,Diesel,89211.0,Manual,1,MH,596000,Mahindra,7
2398,Petrol,10832.0,Manual,1,MH,801000,Maruti,1
2399,Petrol,25439.0,Manual,1,MH,1032000,Hyundai,4
2400,Petrol,9903.0,Manual,1,MH,195000,Tata,6
2401,Petrol,55416.0,Manual,1,MH,182000,Maruti,8
2402,Petrol,10895.0,Automatic,1,MH,316000,Maruti,6
2403,Diesel,86471.0,Manual,1,MH,616000,Honda,6
2404,Petrol,6462.0,Automatic,1,MH,699000,Hyundai,4
2405,Petrol,15441.0,Manual,1,MH,834000,Hyundai,4
2406,Petrol,28208.0,Manual,2,MH,339000,Maruti,5
2407,Petrol,7581.0,Manual,1,MH,774000,Honda,3
2408,Petrol,19317.0,Manual,2,MH,255000,Hyundai,9
